                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.78121,                0.53822,                0.95918,                0.66848,                0.60326,                0.64222,                0.41782,                 1.0074,                0.86576,                 1.0488,             0.00049673,             0.00049673,             0.00049673
                    152,                0.75959,                0.50948,                0.94526,                0.67681,                0.63222,                0.65911,                0.43197,                0.99366,                0.82637,                 1.0415,             0.00049528,             0.00049528,             0.00049528
                    153,                0.75847,                0.47996,                0.94688,                0.72502,                 0.5529,                0.65412,                0.43004,                 1.0082,                0.82633,                 1.0441,             0.00049383,             0.00049383,             0.00049383
                    154,                0.81111,                0.55361,                0.95114,                0.66851,                0.59691,                0.63417,                0.41037,                 1.0071,                0.88003,                  1.052,             0.00049238,             0.00049238,             0.00049238
                    155,                0.80203,                0.55499,                0.92328,                 0.6582,                0.60186,                0.64595,                 0.4191,                 1.0017,                0.86192,                 1.0439,             0.00049093,             0.00049093,             0.00049093
                    156,                0.75061,                0.50706,                0.93546,                0.66103,                0.59601,                0.63545,                0.41092,                 1.0175,                0.87736,                 1.0523,             0.00048949,             0.00048949,             0.00048949
                    157,                0.77581,                0.53827,                0.92838,                0.69569,                0.60286,                0.67345,                0.44096,                0.97883,                0.82558,                 1.0315,             0.00048804,             0.00048804,             0.00048804
                    158,                0.75441,                0.51188,                0.91853,                 0.6911,                0.61784,                0.66116,                0.43357,                 1.0081,                0.84796,                 1.0524,             0.00048659,             0.00048659,             0.00048659
                    159,                0.74475,                0.52474,                0.93964,                0.67718,                0.61358,                0.66249,                  0.433,                 1.0031,                0.82343,                 1.0496,             0.00048514,             0.00048514,             0.00048514
                    160,                0.81006,                0.56953,                0.95892,                  0.692,                0.62002,                0.66594,                0.42798,                 1.0081,                 0.8307,                 1.0501,             0.00048416,             0.00048416,             0.00048416
                    161,                0.80085,                0.53672,                0.93469,                0.67389,                0.61283,                0.64891,                0.42691,                 1.0065,                0.86069,                 1.0415,             0.00048272,             0.00048272,             0.00048272
                    162,                0.76258,                0.52728,                0.94126,                0.66557,                0.65026,                0.67049,                0.43461,                0.99232,                0.83141,                 1.0367,             0.00048127,             0.00048127,             0.00048127
                    163,                0.76404,                0.53534,                0.93499,                 0.6429,                0.64262,                 0.6479,                0.42518,                0.98776,                0.83584,                  1.041,             0.00047983,             0.00047983,             0.00047983
                    164,                0.73473,                0.50689,                0.94053,                0.63134,                0.64061,                0.65217,                0.42378,                0.99646,                0.83658,                 1.0503,             0.00047838,             0.00047838,             0.00047838
                    165,                0.76782,                0.52457,                0.94125,                0.70911,                0.57183,                 0.6415,                0.41712,                0.98809,                0.88337,                 1.0281,             0.00047693,             0.00047693,             0.00047693
                    166,                0.74097,                0.52646,                0.94323,                0.72859,                0.58992,                 0.6541,                0.42681,                 1.0162,                0.82247,                 1.0465,             0.00047549,             0.00047549,             0.00047549
                    167,                0.76443,                0.52946,                 0.9352,                0.67137,                  0.645,                0.66237,                0.43964,                0.97892,                0.79298,                 1.0384,             0.00047404,             0.00047404,             0.00047404
                    168,                0.75339,                 0.5075,                0.91928,                0.66215,                0.61352,                0.65653,                0.42689,                0.98976,                0.81505,                 1.0443,              0.0004726,              0.0004726,              0.0004726
                    169,                0.73305,                0.50187,                0.93006,                0.72893,                0.57972,                0.65075,                0.42159,                0.99215,                0.86484,                 1.0388,             0.00047115,             0.00047115,             0.00047115
                    170,                0.76447,                0.51205,                0.93024,                0.66999,                0.61499,                0.65166,                0.42307,                0.98502,                0.86094,                 1.0368,             0.00046971,             0.00046971,             0.00046971
                    171,                0.75028,                0.49424,                0.91092,                0.68253,                0.60099,                0.65574,                0.42545,                 0.9909,                0.82387,                 1.0422,             0.00046826,             0.00046826,             0.00046826
                    172,                0.72837,                0.48906,                0.92165,                0.70854,                0.61048,                0.67125,                 0.4395,                 0.9993,                0.78991,                 1.0448,             0.00046682,             0.00046682,             0.00046682
                    173,                0.76136,                 0.4994,                0.93052,                0.67118,                0.64045,                0.65624,                0.42842,                 1.0024,                0.81109,                 1.0491,             0.00046537,             0.00046537,             0.00046537
                    174,                0.77208,                0.49876,                0.94349,                0.62953,                0.63698,                0.63328,                0.41329,                 1.0025,                0.88584,                 1.0405,             0.00046444,             0.00046444,             0.00046444
                    175,                0.80641,                0.50733,                0.94994,                0.67959,                0.61291,                0.64787,                0.41912,                 1.0049,                0.83557,                  1.053,             0.00046299,             0.00046299,             0.00046299
                    176,                 0.7186,                0.46837,                0.91121,                0.69381,                 0.6261,                0.66134,                0.43225,                0.99692,                0.83285,                 1.0425,             0.00046155,             0.00046155,             0.00046155
                    177,                0.73282,                 0.4824,                0.92913,                0.65723,                0.63869,                0.64858,                0.42048,                0.99642,                0.85175,                 1.0416,             0.00046011,             0.00046011,             0.00046011
                    178,                0.77673,                0.52476,                0.94435,                0.70088,                0.59665,                0.65887,                0.43146,                0.98336,                0.84663,                 1.0288,             0.00045866,             0.00045866,             0.00045866
                    179,                0.70828,                0.46626,                0.91871,                0.70624,                0.64455,                0.67459,                0.43875,                0.99533,                 0.8171,                 1.0356,             0.00045722,             0.00045722,             0.00045722
                    180,                0.73289,                0.53267,                0.93099,                0.64643,                0.65107,                0.65478,                0.42298,                0.99742,                0.85555,                 1.0439,             0.00045578,             0.00045578,             0.00045578
                    181,                 0.7389,                0.52698,                0.94337,                0.65544,                0.63002,                 0.6493,                0.42304,                0.99683,                0.86409,                 1.0428,             0.00045434,             0.00045434,             0.00045434
                    182,                0.74799,                0.48526,                0.94125,                0.71128,                0.61275,                 0.6637,                0.43464,                0.99763,                0.81882,                 1.0442,             0.00045289,             0.00045289,             0.00045289
                    183,                0.74262,                0.48334,                0.93834,                0.66348,                0.65137,                0.66981,                0.43528,                0.98872,                0.80551,                 1.0383,             0.00045145,             0.00045145,             0.00045145
                    184,                0.78074,                0.55557,                0.93909,                0.70047,                 0.6068,                 0.6522,                0.43049,                0.99161,                0.82323,                 1.0419,             0.00045001,             0.00045001,             0.00045001
                    185,                0.74533,                0.45816,                0.92317,                0.71295,                0.61456,                0.66874,                0.43673,                0.98637,                0.81977,                 1.0414,             0.00044857,             0.00044857,             0.00044857
                    186,                0.73966,                0.49667,                0.93251,                0.65308,                0.65896,                0.65992,                0.43221,                0.97221,                0.81554,                 1.0322,             0.00044712,             0.00044712,             0.00044712
                    187,                0.73247,                0.53845,                0.92536,                 0.6729,                0.62167,                0.64675,                0.41586,                0.99197,                0.81291,                 1.0427,             0.00044623,             0.00044623,             0.00044623
                    188,                0.74208,                0.50038,                0.91836,                0.65756,                0.65788,                 0.6599,                0.43297,                0.98828,                0.81956,                  1.048,             0.00044479,             0.00044479,             0.00044479
                    189,                0.75244,                0.49911,                0.91396,                0.66683,                0.63548,                 0.6515,                0.42233,                 1.0054,                0.84139,                 1.0545,             0.00044335,             0.00044335,             0.00044335
                    190,                0.73731,                0.47868,                0.93639,                0.62806,                0.64267,                0.64692,                0.42071,                0.99232,                0.81435,                 1.0563,             0.00044191,             0.00044191,             0.00044191
                    191,                0.72241,                0.45738,                0.92616,                0.67596,                0.58946,                0.63337,                0.40737,                 1.0045,                0.87927,                 1.0579,             0.00044047,             0.00044047,             0.00044047
                    192,                 0.7073,                  0.476,                0.91853,                0.64872,                0.62871,                0.64134,                0.42063,                 1.0046,                 0.8618,                 1.0654,             0.00043903,             0.00043903,             0.00043903
                    193,                0.80669,                 0.5128,                0.95804,                0.63466,                0.65464,                0.65001,                0.42993,                0.99499,                0.81668,                 1.0511,             0.00043759,             0.00043759,             0.00043759
                    194,                0.74586,                0.47902,                0.93406,                0.66379,                0.62192,                0.64884,                0.42699,                0.99114,                0.83217,                 1.0511,             0.00043615,             0.00043615,             0.00043615
                    195,                0.70201,                0.45465,                0.91036,                0.65738,                0.64876,                0.65949,                0.43031,                0.99735,                0.81311,                 1.0575,             0.00043471,             0.00043471,             0.00043471
                    196,                0.71117,                0.47865,                0.91335,                0.70474,                0.61353,                0.64916,                0.42845,                0.99832,                0.82939,                 1.0529,             0.00043327,             0.00043327,             0.00043327
                    197,                0.73128,                0.48997,                0.91901,                 0.7032,                0.58758,                0.64429,                0.42273,                0.98361,                0.83651,                 1.0397,             0.00043183,             0.00043183,             0.00043183
                    198,                0.75702,                0.50739,                0.94499,                0.70607,                0.58238,                0.63899,                0.42008,                0.98722,                 0.8546,                 1.0428,             0.00043039,             0.00043039,             0.00043039
                    199,                0.75201,                0.48586,                0.93066,                0.62901,                0.65311,                0.64962,                0.42591,                0.98569,                0.83557,                 1.0497,             0.00042895,             0.00042895,             0.00042895
                    200,                0.74455,                0.48214,                 0.9232,                0.66041,                 0.6086,                0.63406,                0.41521,                 1.0031,                0.85285,                  1.057,             0.00042751,             0.00042751,             0.00042751
                    201,                0.68136,                0.43564,                0.90191,                0.71943,                0.57313,                0.64161,                0.42165,                0.99154,                0.84867,                 1.0451,             0.00042666,             0.00042666,             0.00042666
                    202,                0.67295,                0.47248,                0.91821,                0.72273,                0.59524,                0.65567,                0.43181,                0.99242,                0.82211,                  1.056,             0.00042522,             0.00042522,             0.00042522
                    203,                 0.7254,                0.47529,                0.91693,                0.66337,                0.62441,                  0.659,                 0.4335,                 1.0012,                0.81736,                 1.0603,             0.00042379,             0.00042379,             0.00042379
                    204,                0.70768,                0.46393,                0.92983,                0.65623,                0.61228,                0.65971,                0.43187,                0.98546,                0.81646,                 1.0466,             0.00042235,             0.00042235,             0.00042235
                    205,                0.70475,                0.48607,                0.91484,                0.63371,                0.62384,                0.63853,                0.41703,                0.98707,                0.84571,                  1.047,             0.00042091,             0.00042091,             0.00042091
                    206,                 0.7007,                0.44735,                0.90909,                0.65739,                0.63796,                0.64407,                 0.4176,                0.99045,                0.87299,                  1.051,             0.00041947,             0.00041947,             0.00041947
                    207,                0.67617,                0.44507,                0.92696,                0.69072,                0.61961,                0.64611,                0.42183,                0.98846,                0.83327,                 1.0553,             0.00041804,             0.00041804,             0.00041804
                    208,                 0.7263,                0.43887,                0.91299,                0.64265,                0.65746,                0.64238,                0.42231,                0.99108,                0.85986,                 1.0495,              0.0004166,              0.0004166,              0.0004166
                    209,                0.70996,                0.46836,                  0.919,                0.70479,                0.57547,                 0.6505,                0.42893,                0.98741,                0.83642,                 1.0495,             0.00041516,             0.00041516,             0.00041516
                    210,                0.71885,                 0.4787,                 0.9213,                0.64322,                0.62054,                0.65003,                 0.4323,                0.98288,                0.82657,                 1.0532,             0.00041373,             0.00041373,             0.00041373
                    211,                0.67173,                 0.4515,                0.91716,                0.64735,                0.63659,                0.65488,                0.43442,                0.97632,                0.84059,                 1.0505,             0.00041229,             0.00041229,             0.00041229
                    212,                0.70184,                0.48363,                0.91974,                0.64375,                0.61586,                0.64366,                0.42265,                0.97991,                0.86196,                 1.0483,             0.00041085,             0.00041085,             0.00041085
                    213,                0.71072,                 0.4552,                0.91123,                0.68173,                0.59442,                0.65437,                 0.4252,                0.99155,                0.84271,                 1.0533,             0.00040942,             0.00040942,             0.00040942
                    214,                 0.6999,                0.44704,                0.90836,                0.63246,                0.64548,                0.64698,                0.42931,                0.98806,                0.83315,                 1.0545,             0.00040798,             0.00040798,             0.00040798
                    215,                0.68037,                 0.4332,                 0.9164,                0.67936,                0.60949,                0.64261,                0.42254,                0.99121,                0.84832,                 1.0583,             0.00040654,             0.00040654,             0.00040654
                    216,                0.70459,                0.47927,                0.88425,                0.68366,                0.61436,                0.65454,                0.42396,                0.99462,                0.81763,                 1.0568,             0.00040511,             0.00040511,             0.00040511
                    217,                0.66161,                0.44114,                  0.895,                 0.7058,                0.59874,                 0.6543,                0.42632,                 1.0052,                0.83342,                 1.0609,              0.0004043,              0.0004043,              0.0004043
                    218,                0.70365,                0.45985,                0.91511,                0.66351,                0.62041,                0.65298,                0.42767,                0.99379,                0.85951,                 1.0494,             0.00040287,             0.00040287,             0.00040287
                    219,                0.68369,                0.45852,                0.91275,                0.70727,                0.61955,                0.67697,                0.43926,                 1.0003,                0.79444,                 1.0573,             0.00040143,             0.00040143,             0.00040143
                    220,                0.69168,                0.43881,                0.90791,                0.67871,                0.64595,                0.66652,                0.43585,                 1.0014,                0.82863,                 1.0685,                 0.0004,                 0.0004,                 0.0004
                    221,                0.70006,                0.44688,                0.91016,                0.69095,                0.60987,                0.65977,                0.43281,                 1.0042,                0.82503,                 1.0516,             0.00039857,             0.00039857,             0.00039857
                    222,                0.69464,                0.47603,                0.91318,                0.67844,                0.64695,                0.66473,                0.43484,                0.99746,                0.83238,                 1.0558,             0.00039713,             0.00039713,             0.00039713
                    223,                0.69577,                0.44955,                0.91717,                0.67784,                0.60885,                 0.6554,                0.42767,                0.99494,                0.83686,                  1.057,              0.0003957,              0.0003957,              0.0003957
                    224,                0.68912,                0.44027,                0.88427,                0.65374,                0.64143,                0.66939,                0.43673,                0.99446,                0.82675,                 1.0581,             0.00039426,             0.00039426,             0.00039426
                    225,                0.69265,                0.43759,                0.93094,                0.66818,                0.64299,                0.66601,                0.43061,                0.99505,                0.82051,                 1.0545,             0.00039283,             0.00039283,             0.00039283
                    226,                 0.6772,                0.45492,                0.91715,                0.64696,                0.63466,                0.65014,                0.42309,                0.99767,                0.83485,                   1.06,              0.0003914,              0.0003914,              0.0003914
                    227,                0.70159,                0.45864,                0.90225,                0.65668,                0.62224,                0.64134,                0.42351,                 1.0067,                0.85065,                 1.0702,             0.00038996,             0.00038996,             0.00038996
                    228,                 0.6923,                0.42627,                0.90517,                0.72282,                0.59674,                0.67322,                  0.437,                0.99501,                0.81954,                  1.063,             0.00038853,             0.00038853,             0.00038853
                    229,                0.70533,                0.46694,                0.90521,                0.62567,                0.65083,                 0.6523,                0.42368,                 1.0031,                0.84862,                 1.0661,              0.0003871,              0.0003871,              0.0003871
                    230,                0.63856,                0.41741,                0.89575,                0.66005,                0.62181,                 0.6524,                0.42454,                 1.0031,                0.83695,                 1.0597,             0.00038566,             0.00038566,             0.00038566
                    231,                0.65546,                0.44491,                0.88904,                0.66588,                 0.6403,                  0.662,                0.43344,                 1.0006,                0.83974,                 1.0645,             0.00038423,             0.00038423,             0.00038423
                    232,                0.66615,                0.42054,                0.88835,                0.69623,                0.64998,                0.68202,                0.44277,                0.98861,                0.79754,                 1.0493,             0.00038279,             0.00038279,             0.00038279
                    233,                0.70581,                0.45196,                0.91069,                0.68351,                0.62856,                0.66242,                0.43088,                 1.0003,                0.84383,                 1.0598,             0.00038136,             0.00038136,             0.00038136
                    234,                0.66325,                0.43322,                0.90548,                0.68046,                0.62669,                0.65237,                0.42372,                 1.0073,                0.86224,                 1.0586,             0.00037993,             0.00037993,             0.00037993
                    235,                 0.6879,                0.44055,                0.89838,                0.65592,                0.64919,                0.66889,                0.43544,                 0.9985,                 0.8272,                 1.0615,             0.00037917,             0.00037917,             0.00037917
                    236,                0.67918,                0.45175,                0.91178,                0.65843,                0.63745,                0.66196,                0.43734,                0.98545,                0.80415,                 1.0523,             0.00037774,             0.00037774,             0.00037774
                    237,                0.66288,                0.43673,                0.90695,                0.66579,                 0.6475,                0.66139,                0.43085,                0.98941,                0.81315,                 1.0577,             0.00037631,             0.00037631,             0.00037631
                    238,                0.70577,                0.44472,                0.90767,                0.68432,                0.62113,                0.65225,                0.42524,                0.99901,                0.83296,                 1.0615,             0.00037488,             0.00037488,             0.00037488
                    239,                0.65791,                0.41662,                0.89329,                 0.6713,                0.63009,                0.66163,                0.42913,                 1.0009,                0.83976,                 1.0722,             0.00037345,             0.00037345,             0.00037345
                    240,                0.68324,                0.42948,                 0.9157,                0.64893,                0.63342,                0.63962,                0.41705,                0.99681,                0.84591,                 1.0511,             0.00037202,             0.00037202,             0.00037202
                    241,                 0.6532,                0.42424,                0.88874,                0.67994,                0.62366,                0.64363,                0.42251,                0.99832,                0.82856,                 1.0642,             0.00037059,             0.00037059,             0.00037059
                    242,                0.68092,                0.42467,                0.89989,                0.66679,                0.62995,                0.64662,                0.41942,                 1.0028,                0.85489,                 1.0611,             0.00036916,             0.00036916,             0.00036916
                    243,                0.66854,                0.44947,                0.89545,                0.65325,                0.65429,                0.65305,                0.42762,                0.98983,                 0.8388,                 1.0556,             0.00036772,             0.00036772,             0.00036772
                    244,                0.66266,                0.42282,                0.89402,                0.69599,                0.62513,                0.67081,                0.44122,                0.98129,                0.78592,                 1.0475,             0.00036629,             0.00036629,             0.00036629
                    245,                0.66164,                0.43184,                 0.8869,                 0.6609,                0.63327,                0.65616,                0.42362,                0.98309,                0.82944,                 1.0453,             0.00036486,             0.00036486,             0.00036486
                    246,                0.66074,                0.43879,                0.89841,                0.65371,                0.65329,                0.65722,                0.42627,                0.99309,                0.83951,                 1.0475,             0.00036343,             0.00036343,             0.00036343
                    247,                0.64841,                0.40877,                0.89685,                 0.6409,                0.66495,                0.66885,                0.43557,                0.98523,                0.81616,                 1.0484,               0.000362,               0.000362,               0.000362
                    248,                 0.6235,                0.39608,                0.89698,                0.66251,                0.64914,                0.66829,                0.43462,                  0.986,                0.81631,                 1.0424,             0.00036057,             0.00036057,             0.00036057
                    249,                0.68096,                0.43696,                0.89162,                0.70196,                0.60257,                0.67114,                0.43665,                0.99609,                0.81311,                 1.0553,             0.00035914,             0.00035914,             0.00035914
                    250,                 0.6622,                0.39933,                0.89612,                0.68476,                0.60271,                0.65234,                0.42926,                0.98459,                0.83969,                 1.0546,             0.00035771,             0.00035771,             0.00035771
                    251,                0.63016,                0.39545,                0.88065,                0.63948,                0.65113,                0.65987,                0.43371,                0.99015,                0.83596,                 1.0508,             0.00035628,             0.00035628,             0.00035628
                    252,                0.66193,                0.41096,                0.90692,                0.67624,                0.61232,                0.65895,                0.43779,                0.98462,                0.82684,                 1.0471,             0.00035557,             0.00035557,             0.00035557
                    253,                0.64708,                0.42397,                0.89097,                0.70583,                 0.5957,                 0.6635,                0.43925,                0.98693,                0.82238,                 1.0443,             0.00035414,             0.00035414,             0.00035414
                    254,                0.61267,                0.41317,                0.88681,                0.66288,                0.61046,                 0.6547,                0.43508,                0.98069,                0.84762,                 1.0499,             0.00035272,             0.00035272,             0.00035272
                    255,                0.65898,                 0.4279,                0.90653,                 0.6317,                0.66261,                0.65727,                0.43308,                 0.9897,                0.84074,                 1.0579,             0.00035129,             0.00035129,             0.00035129
                    256,                0.65517,                0.42029,                0.90895,                0.68665,                0.61304,                0.66307,                0.44043,                0.97942,                0.79694,                 1.0556,             0.00034986,             0.00034986,             0.00034986
                    257,                0.66393,                0.41785,                0.88943,                 0.6439,                0.62752,                0.65986,                0.43492,                0.99079,                0.79734,                 1.0577,             0.00034843,             0.00034843,             0.00034843
                    258,                0.65005,                0.41092,                0.90632,                0.67859,                0.61977,                0.64782,                0.42503,                0.98958,                0.84767,                 1.0532,               0.000347,               0.000347,               0.000347
                    259,                0.65949,                0.40608,                0.89367,                0.68051,                0.64177,                 0.6599,                0.43325,                0.99091,                0.82904,                 1.0623,             0.00034558,             0.00034558,             0.00034558
                    260,                0.64729,                0.41214,                0.89339,                 0.6562,                0.63961,                0.66315,                 0.4352,                0.98412,                0.80918,                 1.0615,             0.00034415,             0.00034415,             0.00034415
                    261,                 0.6366,                0.40199,                0.89317,                0.67727,                0.62924,                0.65137,                0.42485,                0.98921,                0.82881,                 1.0594,             0.00034272,             0.00034272,             0.00034272
                    262,                0.64703,                0.41202,                0.89291,                0.65781,                 0.6351,                0.64963,                0.42856,                0.98544,                 0.8255,                 1.0582,             0.00034129,             0.00034129,             0.00034129
                    263,                0.63211,                0.41052,                0.89958,                0.71825,                0.60533,                 0.6636,                0.43635,                0.99336,                0.81688,                 1.0664,             0.00033986,             0.00033986,             0.00033986
                    264,                0.63748,                0.41521,                0.90721,                0.66624,                0.66356,                0.66849,                0.43875,                0.98769,                0.82157,                 1.0535,             0.00033844,             0.00033844,             0.00033844
                    265,                0.64567,                0.40602,                0.88861,                0.63889,                0.67343,                0.66539,                0.44339,                0.98854,                0.81857,                 1.0531,             0.00033701,             0.00033701,             0.00033701
                    266,                 0.6475,                0.41235,                0.90463,                0.63108,                0.68389,                0.66653,                0.44019,                0.98457,                0.82901,                 1.0553,             0.00033558,             0.00033558,             0.00033558
                    267,                0.63878,                0.40503,                0.90339,                0.71649,                0.60887,                0.65506,                0.43177,                0.97821,                0.84377,                 1.0475,             0.00033415,             0.00033415,             0.00033415
                    268,                0.61712,                0.38831,                0.90297,                0.67556,                0.62947,                0.65542,                0.43135,                0.97618,                0.82387,                 1.0451,             0.00033272,             0.00033272,             0.00033272
                    269,                0.61996,                0.40327,                 0.8796,                0.67199,                  0.614,                0.65198,                 0.4324,                0.98276,                0.83103,                 1.0434,             0.00033207,             0.00033207,             0.00033207
                    270,                0.64822,                0.42263,                0.89773,                 0.6623,                0.63824,                0.65472,                0.42852,                0.97809,                0.82885,                 1.0445,             0.00033064,             0.00033064,             0.00033064
                    271,                0.62552,                0.38836,                0.87938,                0.68693,                0.59958,                 0.6449,                0.42416,                0.98866,                0.83198,                 1.0515,             0.00032922,             0.00032922,             0.00032922
                    272,                0.63771,                0.38444,                0.88479,                0.64932,                0.63455,                0.64459,                0.42349,                0.99199,                0.86606,                 1.0492,             0.00032779,             0.00032779,             0.00032779
                    273,                0.62733,                0.40305,                0.89584,                0.65126,                0.62956,                0.63838,                0.42113,                0.98857,                0.86993,                 1.0493,             0.00032637,             0.00032637,             0.00032637
                    274,                0.61296,                0.41099,                0.88857,                0.63856,                0.62387,                0.63001,                0.41725,                0.98503,                0.86461,                  1.057,             0.00032494,             0.00032494,             0.00032494
                    275,                0.60493,                0.38473,                0.87669,                 0.6186,                0.64681,                0.63902,                0.42072,                0.98962,                0.83964,                 1.0566,             0.00032352,             0.00032352,             0.00032352
                    276,                0.65763,                0.41117,                0.90266,                0.63512,                0.63209,                0.63141,                0.41886,                0.99075,                0.86645,                  1.049,             0.00032209,             0.00032209,             0.00032209
                    277,                0.60062,                0.37552,                0.88666,                0.64521,                0.62251,                0.62759,                0.41232,                0.98871,                0.88198,                 1.0468,             0.00032067,             0.00032067,             0.00032067
                    278,                0.61806,                0.39245,                0.87587,                0.63018,                 0.6514,                0.64664,                0.42689,                0.99134,                0.84135,                 1.0521,             0.00031924,             0.00031924,             0.00031924
                    279,                0.60458,                0.37646,                0.88377,                0.64869,                  0.648,                0.65147,                0.43064,                0.98358,                0.84165,                  1.039,             0.00031782,             0.00031782,             0.00031782
                    280,                0.61886,                0.37652,                0.88099,                0.66208,                 0.6423,                 0.6548,                0.43079,                0.98807,                0.84592,                 1.0488,             0.00031639,             0.00031639,             0.00031639
                    281,                0.63655,                0.38349,                0.87947,                0.67194,                 0.6299,                0.64682,                0.42467,                0.98908,                0.84812,                 1.0616,             0.00031497,             0.00031497,             0.00031497
                    282,                0.64601,                0.42942,                0.89646,                0.66661,                 0.6151,                0.63685,                0.41719,                 0.9924,                0.86067,                 1.0706,             0.00031354,             0.00031354,             0.00031354
                    283,                 0.6666,                0.41618,                0.89918,                0.67459,                0.62499,                0.65389,                0.42285,                0.99143,                0.84623,                 1.0723,             0.00031212,             0.00031212,             0.00031212
                    284,                0.62893,                0.41353,                0.88079,                0.64674,                0.64065,                0.65857,                0.43088,                0.99294,                0.82822,                  1.063,             0.00031069,             0.00031069,             0.00031069
                    285,                0.65509,                0.40628,                0.89008,                0.64567,                 0.6409,                0.65689,                 0.4307,                0.99739,                0.85071,                 1.0586,             0.00030927,             0.00030927,             0.00030927
                    286,                0.59159,                0.37381,                0.88291,                0.64295,                0.63677,                0.64945,                0.42516,                0.98816,                0.86254,                 1.0535,             0.00030784,             0.00030784,             0.00030784
                    287,                0.62426,                0.38596,                0.88115,                0.69497,                0.60197,                0.65194,                0.42749,                0.98367,                0.86158,                 1.0554,             0.00030642,             0.00030642,             0.00030642
                    288,                0.63408,                0.38631,                0.88966,                 0.6545,                 0.6321,                0.64638,                 0.4267,                0.99078,                0.86755,                 1.0579,             0.00030499,             0.00030499,             0.00030499
                    289,                0.62815,                 0.3824,                 0.8751,                0.70368,                0.60211,                0.65319,                0.43319,                0.98256,                0.85478,                 1.0508,             0.00030357,             0.00030357,             0.00030357
                    290,                0.59468,                0.36836,                0.88503,                0.67827,                0.62782,                  0.661,                0.43498,                0.99088,                0.82273,                 1.0546,             0.00030214,             0.00030214,             0.00030214
                    291,                0.65277,                0.37857,                0.89054,                0.64366,                0.64564,                0.65751,                  0.434,                0.98889,                0.84128,                 1.0554,             0.00030071,             0.00030071,             0.00030071
                    292,                0.61623,                0.40041,                0.87701,                0.66458,                0.63377,                0.65773,                0.43664,                0.98257,                0.84833,                   1.06,             0.00029929,             0.00029929,             0.00029929
                    293,                0.58999,                0.38427,                0.89047,                0.66167,                0.63489,                0.65517,                0.43161,                  0.979,                0.85243,                 1.0599,             0.00029786,             0.00029786,             0.00029786
                    294,                0.59471,                0.41034,                 0.8922,                0.66591,                0.64999,                0.66633,                0.44403,                0.97693,                0.81441,                 1.0527,             0.00029644,             0.00029644,             0.00029644
                    295,                0.61409,                0.36936,                0.89147,                0.66869,                0.61817,                0.66442,                0.44308,                0.98096,                0.81741,                 1.0514,             0.00029501,             0.00029501,             0.00029501
                    296,                0.63531,                0.40741,                0.89335,                0.67505,                0.62608,                 0.6561,                0.43663,                0.98657,                0.83424,                 1.0496,             0.00029359,             0.00029359,             0.00029359
                    297,                 0.6042,                0.38029,                0.88194,                0.63777,                0.65639,                0.65185,                0.43468,                0.99713,                0.84994,                 1.0591,             0.00029301,             0.00029301,             0.00029301
                    298,                0.62576,                0.37837,                0.88007,                0.63393,                0.64367,                0.65367,                0.43569,                0.98316,                0.86469,                 1.0541,             0.00029159,             0.00029159,             0.00029159
                    299,                0.59679,                0.36653,                0.88531,                0.68119,                0.62627,                0.64557,                0.43263,                0.98344,                0.85224,                 1.0543,             0.00029017,             0.00029017,             0.00029017
                    300,                0.62888,                0.39718,                 0.8863,                0.68914,                0.59565,                0.64271,                0.42538,                0.98991,                0.87704,                 1.0595,             0.00028875,             0.00028875,             0.00028875
                    301,                0.62392,                  0.368,                0.88339,                0.63995,                0.62242,                0.64345,                0.43032,                0.98604,                0.88168,                 1.0558,             0.00028732,             0.00028732,             0.00028732
                    302,                0.58842,                0.36729,                0.87286,                 0.6902,                0.59261,                0.64283,                0.43218,                0.97607,                0.86439,                 1.0546,              0.0002859,              0.0002859,              0.0002859
                    303,                0.59849,                0.36512,                0.87565,                0.65331,                0.61182,                0.64536,                0.43258,                0.98143,                0.83975,                 1.0571,             0.00028448,             0.00028448,             0.00028448
                    304,                0.60491,                 0.3614,                0.88296,                0.66805,                0.60999,                0.65573,                0.43469,                 0.9772,                0.83642,                 1.0525,             0.00028306,             0.00028306,             0.00028306
                    305,                0.59888,                0.37339,                0.89218,                0.66519,                0.62666,                0.65803,                 0.4335,                0.98652,                0.84492,                 1.0557,             0.00028163,             0.00028163,             0.00028163
                    306,                0.58722,                0.36994,                0.88076,                0.68198,                0.61943,                0.64682,                0.42827,                 0.9896,                0.86278,                 1.0634,             0.00028021,             0.00028021,             0.00028021
                    307,                0.58472,                0.36595,                0.87486,                0.69235,                0.59141,                0.63666,                0.42358,                0.98781,                 0.8782,                  1.059,             0.00027879,             0.00027879,             0.00027879
                    308,                 0.6035,                0.38084,                0.87593,                0.65131,                0.63979,                0.64365,                0.42815,                0.98305,                0.86699,                 1.0542,             0.00027737,             0.00027737,             0.00027737
                    309,                0.63446,                0.38562,                0.88938,                0.66382,                0.63329,                0.65734,                0.43944,                0.97211,                 0.8345,                  1.048,             0.00027595,             0.00027595,             0.00027595
